comment_id	parent_id	author_name	author_url	comment_text	published_at	like_count
UgyjulpnM_j6RYbfMwV4AaABAg.9K_GBN6MXHr9R9r_zh36zm	UgyjulpnM_j6RYbfMwV4AaABAg	@camara1194	https://yt3.ggpht.com/ytc/AIdro_ldgPsTXyZ4wTvR_Qs96s6YPjBGPIqc5AMPkuOI74vbLXI=s48-c-k-c0x00ffffff-no-rj	"Me too!!!!!!!"	"2021-08-17T22:55:40Z"	2
UgzHeVhVeoSOpQtd9S14AaABAg		@paylacoseker3134	https://yt3.ggpht.com/ytc/AIdro_n2GMC9cMrh4csn2phbnZVs3TRSNHR38zMlY3z8RKba9A=s48-c-k-c0x00ffffff-no-rj	"This really lady gaga?"	"2021-03-06T18:54:33Z"	0
UgyL7yYR1jgLlhPXoIN4AaABAg		@emicarvajal	https://yt3.ggpht.com/ytc/AIdro_mSR94U1O7g2W2J_fFHsw1s7N00F4224zJVP9eEElarKQ=s48-c-k-c0x00ffffff-no-rj	"She's simply THE BEST."	"2021-02-27T22:53:11Z"	11
Ugxawz3DH6VEhB3ciFh4AaABAg		@NYCdude321	https://yt3.ggpht.com/ytc/AIdro_nYx-zaySLODiH2EFUv_SFznnaDHYTjzYa1nKus9ttAAA=s48-c-k-c0x00ffffff-no-rj	"Yep, she’s a Satanist."	"2021-02-15T10:56:57Z"	0
Ugy8_RzrN7xcbDL9hfN4AaABAg		@PTGRIYAMURADIRAYA	https://yt3.ggpht.com/LScyMzYJ7nNdT4aYa077iCFAqT41GmtvNpuDiLYD8f70xhsV33g8XnVAvuO4x-SHMfNxGa7s=s48-c-k-c0x00ffffff-no-rj	"like freedy mercury but she,s
 women.... :D"	"2021-02-15T07:25:10Z"	1
UgykwlkE1Rl33PpEcE94AaABAg		@DestyanaAdinda	https://yt3.ggpht.com/ytc/AIdro_leWpOBsxiWIoVUA0ruQ5S81PqcZy7etuh6AxX35kQ=s48-c-k-c0x00ffffff-no-rj	"Beuhh edunnn heh"	"2021-02-14T08:16:37Z"	0
Ugyktpt1l7X6r9nEGdh4AaABAg		@ethancoolbro18gamer86	https://yt3.ggpht.com/ytc/AIdro_kattU7wlUJWIrvTgbRo31IDDW9VQXbzbDjpoAhFfUXPA=s48-c-k-c0x00ffffff-no-rj	"4:50"	"2021-02-04T07:45:33Z"	36
UgxaA3z6uXNYqxFmjUF4AaABAg		@HakenkruezKZ	https://yt3.ggpht.com/D-JtkCYdbIOfDEAmZ9r2wUMqK9td0aVTbeB6a81OkbSdKovOWB44fQEYxvIB_YRWwhSpcXmkVA=s48-c-k-c0x00ffffff-no-rj	"The least wierdest cloth"	"2021-01-25T11:16:06Z"	1
UgxaA3z6uXNYqxFmjUF4AaABAg.9IwKMlLVFg39IwaUhQjJIi	UgxaA3z6uXNYqxFmjUF4AaABAg	@uranus6987	https://yt3.ggpht.com/ytc/AIdro_mAKt0NNd3cuix5TgxmT2Lzmfci4x4yfq2RD-JB8QMpOg=s48-c-k-c0x00ffffff-no-rj	"Not really"	"2021-01-25T13:45:44Z"	0
Ugy2ebYUcVsLWtqsoIx4AaABAg		@貝多多-f4t	https://yt3.ggpht.com/UzFbTZ2cW6aT_ofYYpcfHEy-v9PmXzplmDWZcYTgz7qKl6DYKCn77iW0sTko5cJYGiTsLgNR=s48-c-k-c0x00ffffff-no-rj	"超強舞台氣勢"	"2021-01-22T14:13:31Z"	2
