comment_id	parent_id	author_name	author_url	comment_text	published_at	like_count
		@camilleberthault1588	https://www.youtube.com/@camilleberthault1588	"Et voilà je re pleure 🥹️️️"	""	1
		@dinaortiz9495	https://www.youtube.com/@dinaortiz9495	"I love you my queen Celine. ️ ️ ️"	""	0
		@tourediting3127	https://www.youtube.com/@tourediting3127	""	""	0
		@ruanv_n	https://www.youtube.com/@ruanv_n	""	""	0
		@cedricblua4162	https://www.youtube.com/@cedricblua4162	"Absolument parfaite ! "	""	0
		@firetechnique1866	https://www.youtube.com/@firetechnique1866	"CELINEEE OMGGGG!!!"	""	1
		@YuliiaGeneralova	https://www.youtube.com/@YuliiaGeneralova	"️️"	""	1
		@cmoi6751	https://www.youtube.com/@cmoi6751	"Bientôt aya nakamura !!"	""	1
		@spotsdetrainsidf1270	https://www.youtube.com/@spotsdetrainsidf1270	"Puissance, audible, sans chichis, fidéle à l'original, magnifique,  un très grand moment, LUMINEUSE ETOILE. Merci Céline Dion"	""	7
		@MedJayParis	https://www.youtube.com/@MedJayParis	"Magnifique reinterpretation  j’adore."	""	4
		@veroniquepoux	https://www.youtube.com/@veroniquepoux	"Même sans les images, cette prestation est bouleversante."	""	21
		@keptdude	https://www.youtube.com/@keptdude	"IVE BEEN WAITING. THANK YOU CELINE"	""	1
			https://www.youtube.com/c/Rapha%C3%ABlLetellier	" la seule Reine de France."	""	0
		@B_floww	https://www.youtube.com/@B_floww	"️️️"	""	0
		@iamJ_Ry	https://www.youtube.com/@iamJ_Ry	"Finally!!! New music from the greatest of all time!!!!! "	""	3
		@miguelseoane	https://www.youtube.com/@miguelseoane	"ben joueg"	""	0
		@germanonicolas935	https://www.youtube.com/@germanonicolas935	"Cette prestation live restera gravée a jamais dans ma mémoire et mon cœur "	""	19
		@brettkimura	https://www.youtube.com/@brettkimura	""It's All Coming Back To Me Now" as to why Céline Dion is an icon, a legend, and THE moment.  "My Heart Will Go On" for this iconic performance.  Without a doubt, this will truly go down in history as one of THE greatest live performances ever."	""	31
		@nicolebardelli-berg5184	https://www.youtube.com/@nicolebardelli-berg5184	"Merveilleuse Céline tu es la plus grande chanteuse du monde. "	""	5
		@n_asmo	https://www.youtube.com/@n_asmo	"C'est très incroyable qu'elle a le stiff person syndrome et elle peut quand même mieux chanter que la plupart des chanteurs d'aujoudhui. Je veux que vous alliez bien Céline "	""	4
		@valeriefalempin4527	https://www.youtube.com/@valeriefalempin4527	"Si seulement ça pouvait traverser les frontières !!!"	""	6
		@MamdouhMoustafa-n9n	https://www.youtube.com/@MamdouhMoustafa-n9n	"Spical woman cline Dion "	""	0
		@yannickmertz3873	https://www.youtube.com/@yannickmertz3873	"Je n’aime pas sa coiffure et trop de fond teint ça ne va pas. Mais belle voix à par sa personnalité il parrait qu’elle n’est pas si synthétique dans la vie privée j’ai entendu."	""	0
		@DavidNiklas-q4v	https://www.youtube.com/@DavidNiklas-q4v	"After all you've been through, your disease and all that... I'm beyond happy to see you back and hearing your wonderful voice again. Celine, at 13 years old, I heard your music for the first time with the Loved me back to life album and I'm one of your biggest fans since then. Saw you on your 2016 tour in Antwerpen, came all the way from Germany. Everything you are giving to the world from now will be even more a gift than ever before. Wishing you strength, health, love, joy and courage for everything you are doing in the future. Love you Celine and thank you "	""	11
		@jahybarrosneto7418	https://www.youtube.com/@jahybarrosneto7418	"The Queen!"	""	1
		@ivangiusto6329	https://www.youtube.com/@ivangiusto6329	"My angel "	""	2
		@mmg7f	https://www.youtube.com/@mmg7f	"Merci Céline pour ce moment émouvant en Juillet dernier"	""	4
		@hello-vient-dans-ma-bulle6252	https://www.youtube.com/@hello-vient-dans-ma-bulle6252	""	""	0
		@arxan.mirzeyev.90	https://www.youtube.com/@arxan.mirzeyev.90	"THE QUEEN CÉLINE DION🇨🇦🇺🇲🇫🇷🇨🇭🇦🇿"	""	12
		@AstacTiger	https://www.youtube.com/@AstacTiger	"Best live performance of all time "	""	4
		@clementleveteau3974	https://www.youtube.com/@clementleveteau3974	"Anglais Belgique Allemagne Suisse Albanie la Serbie slovaque Suède Chypre la Bulgarie France"	""	1
		@isabellematthieu	https://www.youtube.com/@isabellematthieu	"Quel cadeau magnifique  pour la France"	""	6
		@TheWil59770	https://www.youtube.com/@TheWil59770	"Paroles : 
Le ciel bleu sur nous peut s'effondrer
Et la Terre peut bien s'écrouler
Peu m'importe si tu m'aimes
Je me fous du monde entier
Tant que l'amour inondera mes matins
Tant que mon corps frémira sous tes mains
Peu m'importe les problèmes
Mon amour, puisque tu m'aimes
J'irai jusqu'au bout du monde
Je me ferai teindre en blonde
Si tu me le demandais
J'irai décrocher la Lune
J'irai voler la fortune
Si tu me le demandais
Je renierai ma patrie
Je renierai mes amis
Si tu me le demandais
On peut bien rire de moi
Je ferais n'importe quoi
Si tu me le demandais
Si un jour, la vie t'arrache à moi
Si tu meurs, que tu sois loin de moi
Peu m'importe si tu m'aimes
Car moi, je mourrai aussi
Nous aurons pour nous l'éternité
Dans le bleu de toute l'immensité
Dans le ciel, plus de problème
Mon amour, crois-tu qu'on s'aime ?
Dieu réunit ceux qui s'aiment"	""	1
		@dawnraquelsabio67	https://www.youtube.com/@dawnraquelsabio67	"Iloveyou you celine dìon i cannot understand your song but  my tears go down im am your loyal fan your my favorite singer of all time take care my idol God bless you always iloveyou"	""	4
		@TheWil59770	https://www.youtube.com/@TheWil59770	"Une voix magnifique. De là-haut, Edith Piaf serait ravie de savoir que tu lui es rendu hommage avec cette chanson. Merci Céline."	""	67
		@popcornflakes1788	https://www.youtube.com/@popcornflakes1788	"C'est quant même autre chose que Naka-machin"	""	10
		@juvelasquezg	https://www.youtube.com/@juvelasquezg	"On en sera toujours émus, quand on l'entend en pensant à ce soir-là, de communion de tout ceux qui aimons la France avec une certaine nostalgie de ce qu'elle fût et qui nous manque, autant que l'amour et la douceur dont la chanson parle."	""	127
		@rathnakumar5592	https://www.youtube.com/@rathnakumar5592	"I'll listen to this on loop for the rest of the year! 🥹"	""	4
		@JacquesGuillaumeJacG	https://www.youtube.com/@JacquesGuillaumeJacG	"Toujours merveilleuse Céline Merci "	""	5
		@palacenight	https://www.youtube.com/@palacenight	"TE AMO CELINE"	""	1
		@sebastienbln7155	https://www.youtube.com/@sebastienbln7155	"Magnifique chanson merci beaucoup Céline Dion"	""	0
		@Rommel-l6y	https://www.youtube.com/@Rommel-l6y	"O maior vocalista feminina de todos os tempos "	""	6
		@stephanierogez1644	https://www.youtube.com/@stephanierogez1644	"Expliquez moi : elle pleurait sur les réseaux sociaux avant les JO  qu'elle ne pouvait plus chanter !!!!! Soit ce n'est pas elle qui chantait soit elle a fait un sacré cinéma...."	""	0
		@WinstonArmani	https://www.youtube.com/@WinstonArmani	"This was such an amazing performance by you Celine!"	""	5
		@alainmessiaen9796	https://www.youtube.com/@alainmessiaen9796	"Grande  performance,  pour un des plus grand moment sportif du début de siècle, dans un Havre de paix. "	""	4
		@BenCover	https://www.youtube.com/@BenCover	"Magique "	""	1
		@anthonytexier564	https://www.youtube.com/@anthonytexier564	"Tu étais magnifique pendant la cérémonie et Édith Piaf est ma chanteuse préféré et tu lui as rendu un grand hommage en la chantant. Merci"	""	36
		@connyra	https://www.youtube.com/@connyra	"Finally! I was so overwhelmed by watching this performance and still I am "	""	6
		@altamiranomathias6685	https://www.youtube.com/@altamiranomathias6685	""	""	0
		@jimcachapero1249	https://www.youtube.com/@jimcachapero1249	"The diva i admire most. I  Celine Dion"	""	7
		@hankaka.3371	https://www.youtube.com/@hankaka.3371	"️️️"	""	1
		@pellier08	https://www.youtube.com/@pellier08	"The voice was edited as much as her face on this photo. It's a shame. We prefer the real voice. More natural."	""	1
		@weightycarlos	https://www.youtube.com/@weightycarlos	"RELEASE MORE OF HER LIVE PERFORMANCES! (Without pitch correction)"	""	4
		@JordanHalkier-h3v	https://www.youtube.com/@JordanHalkier-h3v	"Even at 56, she showed why she is still the best female vocalist in the world. 

She is league's ahead of everybody else. ️"	""	64
		@frederic622000280674	https://www.youtube.com/@frederic622000280674	"Quelle merveille  Merci beaucoup Céline ️"	""	13
		@joeldion	https://www.youtube.com/@joeldion	"La voix la plus belle du monde..."	""	28
		@worldofenzo86	https://www.youtube.com/@worldofenzo86	"Finally!!!!! Please, upload the video too! Love this performance!"	""	24
		@joeldion	https://www.youtube.com/@joeldion	"Whahhhhh love Céline ️️️️️"	""	4
		@정찬호-i7w	https://www.youtube.com/@%EC%A0%95%EC%B0%AC%ED%98%B8-i7w	"@@목련꽃님"	""	1
			https://www.youtube.com/@ericoloz	"Thanks Celine "	""	13
			https://www.youtube.com/@rodrigoalkoficial	"I need the videooooo "	""	4
		@jimmyjimmy4262	https://www.youtube.com/@jimmyjimmy4262	"Tu étais et demeure la plus grande chanteuse et personne du monde 
♡ LOVE YOU ♡"	""	10
		@thepeppes92	https://www.youtube.com/@thepeppes92	"Sublime"	""	5
		@AdelineOneLife	https://www.youtube.com/@AdelineOneLife	""	""	3
		@arxan.mirzeyev.90	https://www.youtube.com/@arxan.mirzeyev.90	"CELINE  THANK YOU  MUSIC • OLYMPIC GAMES 2024 | FRANCE 🇫🇷 PARIS 🇨🇦🇺🇲"	""	10
			https://www.youtube.com/@DanielMarinMusic	"That night was a DREAM and I can't wait to hopefully one day see her again!!!! "	""	23
		@Sasha-h2s7j	https://www.youtube.com/@Sasha-h2s7j	"I still get the same feeling. Such a powerful performance from one of the greatest vocalist to ever grace earth."	""	217
		@st_tera8466	https://www.youtube.com/@st_tera8466	"I would like a video too"	""	3
		@st_tera8466	https://www.youtube.com/@st_tera8466	"Finally, the official release"	""	16
		@PU14_	https://www.youtube.com/@PU14_	"Heart broke after hearing  this at the opening such a blessing. Greatest for a reason love you celine 🫶"	""	22
