comment_id	parent_id	author_name	author_url	comment_text	published_at	like_count
Ugz2ynpfYMjz5pE6-oN4AaABAg		@martapetri368	https://yt3.ggpht.com/ytc/AIdro_mcDm3kj1dCGkBT8GhQ4Dtffr4CT9SLBD5PPPgsRIvZzw=s48-c-k-c0x00ffffff-no-rj	"🌹🌹🌹"	"2024-07-28T14:45:48Z"	0
UgxulRO5OH0R3az7EP14AaABAg		@Thomas-fu8vp	https://yt3.ggpht.com/ytc/AIdro_lftATaF3HD55APRcGiGa9_9HBN3QU9IDyX0dXDPLs=s48-c-k-c0x00ffffff-no-rj	"Dior?"	"2024-07-28T14:42:55Z"	0
Ugz5vtKMZh8b0UDGmLh4AaABAg		@jour325	https://yt3.ggpht.com/lcQRi2W248etgHnljEkd1hMhOfF3XFF5axmP43_xpZsJYTiCUK7GCYU-riEd2MvORXNk3NHopwg=s48-c-k-c0x00ffffff-no-rj	"Magnifique"	"2024-07-28T14:42:00Z"	0
Ugyt_Km2Q_nc_vD7-4t4AaABAg		@joannaporada6692	https://yt3.ggpht.com/ytc/AIdro_k5E4hJCxX7kzsITTW6JgmBZd4Ad8Jaqimo5EwIN7iRn4n7=s48-c-k-c0x00ffffff-no-rj	"Przepiękne, tak po prostu przepiękne !"	"2024-07-28T14:41:33Z"	0
Ugz3sH2Y9HeQzIX6iEt4AaABAg		@fuvvanfuvopo1705	https://yt3.ggpht.com/ytc/AIdro_nZzKqu4XGTmeV78sU9LEQMtrc7FCQpGzRFQC_Wb28=s48-c-k-c0x00ffffff-no-rj	"The passion, the song, the artist, the comeback, that crowd cheering at 1.48, truly an magical and touching moment of  2.27 minutes, and the best part from the inauguration of the Olympics 2024."	"2024-07-28T14:40:40Z"	6
UgwwI1JwoHieALzqKjx4AaABAg		@nadineedith9981	https://yt3.ggpht.com/ytc/AIdro_n_ndpY0l86HP3-wVUU-DCBFZXY79xuxDFZuOi7ulbyo64=s48-c-k-c0x00ffffff-no-rj	"SUPERBE (??rapport avec les J O).."	"2024-07-28T14:39:49Z"	0
UgzquAnm2zCjVzs0LT54AaABAg		@Gerilurb	https://yt3.ggpht.com/qbbugSenpTGX0UwgZ_rEkcRcaRe1ri4YlkbKhaPrZV1ozA9oLTswDXJ7nM-EVH1zBMkJfdSlBA=s48-c-k-c0x00ffffff-no-rj	"En 1984, les Jeux Olympiques ont eu lieu en Yougoslavie.  1991 La Yougoslavie se désintègre.  nous sommes maintenant en 2024.  Les Français vont-ils se désintégrer en 2031 ?😂😂😂"	"2024-07-28T14:38:20Z"	1
UgzP72rezLKTmQhLarR4AaABAg		@tinekew8859	https://yt3.ggpht.com/ytc/AIdro_kapaz_OkqnU25nplza6h_tOfAQSeBvEihW7VKnj-vqLQk=s48-c-k-c0x00ffffff-no-rj	"https://youtu.be/FVCEXr6QIkg?si=6j5Wf-pNad5MZFkN"	"2024-07-28T14:37:46Z"	0
UgwEOqeJ0y1fRTPnwkJ4AaABAg		@alainlansing1437	https://yt3.ggpht.com/CaQvwUDHdQSpz6h3Ve3WB7YO0sK43aAZ0ytaPgZGtj8u7UeT78GyKZX3brRl8oXXAhch5K5kqkE=s48-c-k-c0x00ffffff-no-rj	"Bel hologramme C bien fait sachant que Céline Dion et morte depuis longtemps manque l'adénochrome et satanisme pédophilie elle à été arrêté et exécuter pour crimes contre l'humanité par l'alliance militaire 😡🤮 7 millions d'euros pour chanter en playback bravo la macronie  , avant de nous prendre pour des idiots renseignez vous 😡🤮👎"	"2024-07-28T14:34:27Z"	1
UgwEOqeJ0y1fRTPnwkJ4AaABAg.A6R_ZLNO8kcA6RaCRO5Jtv	UgwEOqeJ0y1fRTPnwkJ4AaABAg	@spacepirate9882	https://yt3.ggpht.com/ytc/AIdro_kKbIp036uLm336x44vtefrDKC6AjYEgKUorQ80Ev7MUEY=s48-c-k-c0x00ffffff-no-rj	"Pfff n'importe quoi, renseigne toi mieux, elle a été enlevée en 1985 par les hommes crabes reptiliens illuminatis de la terre creuse sur ordre du grande empereur Xarlax"	"2024-07-28T14:40:03Z"	1
UgxU_v9P2HiVTlimUuJ4AaABAg		@luciana_politi	https://yt3.ggpht.com/Q3jcwY10ZcbScAt_dCH4zyl1IPv6h2IXQ7zkWV7G8-NF76KUl3XWpYdZKLmm9zO-V4M4l0C6ZA=s48-c-k-c0x00ffffff-no-rj	"La medicina fa miracoli. Fino all' altro giorno si diceva che ormai non avrebbe più avuto l' estensione vocale per cantare. Sembrava vecchia di 100 anni. A me fa piacere che stia bene, ma non credero' più in niente di quanto viene scritto né fatto vedere..😢"	"2024-07-28T14:28:30Z"	0
UgyGlgIFEL20UQAI9DZ4AaABAg		@75adag	https://yt3.ggpht.com/ytc/AIdro_ng7oxUHJT-1iRJqqI-gSfm9cOnpjt71j3yDSS4hhI4iyY=s48-c-k-c0x00ffffff-no-rj	"Un playback très mal fait. Qu'est-ce qu'il lui ont injecté pour qu'elle tienne debout ? Ce serait une réalité virtuelle comme Meloche l'a fait ça ne m'étonnerait pas. Mais ils auraient au moins ajuster l'image et le son. C'est risible."	"2024-07-28T14:26:04Z"	1
UgxNP-xd-EGSJ-3OZBF4AaABAg		@ka1rlo1	https://yt3.ggpht.com/ytc/AIdro_nxpTz0hk-9blY4bNq060PI_b93VRr5S17hj4nNN_hc72fq=s48-c-k-c0x00ffffff-no-rj	"C pas mal pour Une chanson a 2 millions d’euros , il faut dire que c’est pas la mère Teresa, elle a oublié sa maladie, son stress quand même l’argent fait des miracles😂"	"2024-07-28T14:24:14Z"	2
Ugyv70H4-vFNhrLoj-F4AaABAg		@wollin20	https://yt3.ggpht.com/ytc/AIdro_mtCA_v9I1_pgznRHVbcYRBdw-OrVFQ4SbSdJ5XPxE=s48-c-k-c0x00ffffff-no-rj	"Quel symbole, après cette superbe cérémonie, pleine d'humour (Philippe Katerine, et pas seulement), de semi-sacrilèges, plus humoristiques (second degré très français) que sacrilèges en fait (la Cène, la tete de Marie-Antoinette décapitée chantant ""Ah, ça ira, ça ira, ça ira"" sur fond de musique métal), de poésie (le cheval d'argent galopant sur la Seine), de référence et révérence aux athlètes d'aujourd'hui, d'hier et d'autrefois ! 
Céline Dion s'est surpassée, sur la tour Eiffel, et a atteint en direct le niveau d'émotion que pouvait susciter Edith Piaf avec cet air, dont la dernière phrase devrait nous réunir tous, croyants conservateurs ou non et athées (comme moi) touchés aussi par l'image : ""Dieu réunit ceux qui s'aiment!"".
Il n'est pas courant, de mentionner Dieu dans une chanson française. Celle-ci est l'une des rares à le faire, merci d'avoir choisi de conclure cette cérémonie d'ouverture avec cette chanson, merci d'avoir choisi Céline Dion,  et encore merci Céline Dion d'avoir accepté et ""bravissima"" pour ta performance qui nous marquera toujours !"	"2024-07-28T14:20:56Z"	0
UgzqyE3gtBRoNtAbSAF4AaABAg		@charomartin4313	https://yt3.ggpht.com/ytc/AIdro_kr4bNGofmTMPp5MZXDPMJK5LVxode4q5XfL_KkDT6k-92DsDa2ZJkQL47K5Z7lphmMUw=s48-c-k-c0x00ffffff-no-rj	"Bendiciones y curación para tí...... Céline.....❤"	"2024-07-28T14:20:32Z"	0
Ugxi65qQjtRTN1iX2xF4AaABAg		@reginaherzberg4324	https://yt3.ggpht.com/ytc/AIdro_nVnrve894lkQVUXK72L03FHc0nUA0IOAfM1Edjd5M=s48-c-k-c0x00ffffff-no-rj	"👿🤮🙈"	"2024-07-28T14:16:11Z"	0
